country,year,month,avg_temperature_celsius,max_temperature_celsius,total_precip_mm,avg_humidity,avg_wind_kph,observation_count,year_month
Malawi,2024,9,27.313333333333333,32.5,0.030000000000000002,30.533333333333335,17.11,30,2024-09-01
Malawi,2024,10,28.425806451612903,33.0,0.11,33.774193548387096,13.906451612903227,31,2024-10-01
Malawi,2024,11,28.966666666666665,32.2,0.48,43.266666666666666,14.83,30,2024-11-01
Malawi,2024,12,30.809677419354838,35.4,2.46,36.38709677419355,13.167741935483871,31,2024-12-01
Malawi,2025,1,24.0258064516129,29.1,10.27,72.48387096774194,9.616129032258065,31,2025-01-01
Malawi,2025,2,24.442857142857143,27.3,14.27,72.35714285714286,9.867857142857144,28,2025-02-01
Malawi,2025,3,24.345161290322583,27.3,8.06,69.03225806451613,8.35483870967742,31,2025-03-01
Malawi,2025,4,23.88,27.1,4.67,69.3,10.31,30,2025-04-01
Malawi,2025,5,21.403225806451612,26.4,0.85,67.19354838709677,9.858064516129033,31,2025-05-01
Malawi,2025,6,20.783333333333335,24.4,0.01,57.86666666666667,10.243333333333334,30,2025-06-01
Malawi,2025,7,20.02258064516129,23.1,0.01,50.83870967741935,10.174193548387096,31,2025-07-01
Malawi,2025,8,21.806451612903224,26.2,0.0,40.32258064516129,12.206451612903225,31,2025-08-01
Malawi,2025,9,25.07857142857143,28.5,0.0,38.035714285714285,15.757142857142856,28,2025-09-01
Malaysia,2024,5,27.88235294117647,31.0,6.19,87.70588235294117,6.335294117647059,17,2024-05-01
Malaysia,2024,6,27.233333333333334,30.4,11.74,83.4,4.953333333333333,30,2024-06-01
Malaysia,2024,7,28.86896551724138,32.3,2.83,75.03448275862068,5.248275862068965,29,2024-07-01
Malaysia,2024,8,27.251612903225805,32.1,25.15,81.48387096774194,6.377419354838709,31,2024-08-01
Malaysia,2024,9,30.263333333333332,33.2,15.69,70.5,5.6066666666666665,30,2024-09-01
Malaysia,2024,10,29.616129032258065,34.3,12.82,72.61290322580645,8.196774193548388,31,2024-10-01
Malaysia,2024,11,28.326666666666664,32.3,26.310000000000002,81.5,5.443333333333333,30,2024-11-01
Malaysia,2024,12,27.10967741935484,32.4,20.330000000000002,84.35483870967742,5.412903225806452,31,2024-12-01
Malaysia,2025,1,28.200000000000003,31.2,26.49,78.29032258064517,4.258064516129032,31,2025-01-01
Malaysia,2025,2,29.664285714285715,33.4,20.65,70.96428571428571,5.682142857142857,28,2025-02-01
Malaysia,2025,3,30.154838709677417,33.1,30.08,72.06451612903226,5.564516129032258,31,2025-03-01
Malaysia,2025,4,30.103333333333335,35.1,29.5,73.96666666666667,5.376666666666667,30,2025-04-01
Malaysia,2025,5,31.46451612903226,35.3,16.99,67.87096774193549,7.27741935483871,31,2025-05-01
Malaysia,2025,6,32.52333333333333,36.4,10.25,60.56666666666667,7.8100000000000005,30,2025-06-01
Malaysia,2025,7,33.277419354838706,36.3,7.4,55.58064516129032,9.761290322580646,31,2025-07-01
Malaysia,2025,8,31.887096774193548,34.3,14.63,60.935483870967744,8.016129032258064,31,2025-08-01
Malaysia,2025,9,31.114285714285717,35.3,10.59,65.35714285714286,6.553571428571429,28,2025-09-01
Maldives,2024,5,28.823529411764707,29.6,10.3,80.58823529411765,33.688235294117646,17,2024-05-01
Maldives,2024,6,28.61785714285714,29.0,1.4200000000000002,78.46428571428571,21.603571428571428,28,2024-06-01
Maldives,2024,7,28.525000000000002,29.2,7.56,79.03571428571429,21.446428571428573,28,2024-07-01
Maldives,2024,8,27.861290322580647,28.6,13.9,77.54838709677419,23.700000000000003,31,2024-08-01
Maldives,2024,9,28.053333333333335,28.4,11.51,77.76666666666667,22.583333333333332,30,2024-09-01
Maldives,2024,10,27.787096774193547,28.5,11.49,78.25806451612904,23.425806451612903,31,2024-10-01
Maldives,2024,11,27.709999999999997,28.9,4.33,73.16666666666667,12.313333333333333,30,2024-11-01
Maldives,2024,12,27.693548387096776,28.4,7.36,70.87096774193549,14.038709677419355,31,2024-12-01
Maldives,2025,1,27.20967741935484,28.2,13.94,75.7741935483871,19.041935483870965,31,2025-01-01
Maldives,2025,2,27.67142857142857,28.4,1.69,69.0,16.442857142857143,28,2025-02-01
Maldives,2025,3,28.11935483870968,29.3,4.17,73.16129032258064,13.719354838709679,31,2025-03-01
Maldives,2025,4,28.983333333333334,29.8,3.93,70.2,12.7,30,2025-04-01
Maldives,2025,5,29.067741935483873,29.8,7.71,75.74193548387096,24.40967741935484,31,2025-05-01
Maldives,2025,6,28.39333333333333,28.8,11.14,77.06666666666666,25.466666666666665,30,2025-06-01
Maldives,2025,7,27.94193548387097,28.7,8.17,78.16129032258064,25.416129032258063,31,2025-07-01
Maldives,2025,8,27.461290322580645,28.0,2.77,77.51612903225806,24.65806451612903,31,2025-08-01
Maldives,2025,9,27.728571428571428,28.4,3.58,77.17857142857143,22.84642857142857,28,2025-09-01
Mali,2024,5,37.11764705882353,42.0,0.14,36.64705882352941,10.235294117647058,17,2024-05-01
Mali,2024,6,35.02333333333333,41.0,0.14,43.6,9.82,30,2024-06-01
Mali,2024,7,29.603448275862068,34.2,6.37,67.3103448275862,11.568965517241379,29,2024-07-01
Mali,2024,8,27.961290322580645,32.0,12.64,73.96774193548387,12.870967741935484,31,2024-08-01
Mali,2024,9,28.333333333333332,31.4,9.290000000000001,74.6,10.613333333333333,30,2024-09-01
Mali,2024,10,27.69677419354839,30.4,3.08,67.38709677419355,6.358064516129032,31,2024-10-01
Mali,2024,11,26.296666666666667,30.2,0.0,35.06666666666667,8.979999999999999,30,2024-11-01
Mali,2024,12,26.977419354838712,32.1,0.0,19.387096774193548,16.629032258064516,31,2024-12-01
Mali,2025,1,25.616129032258065,30.4,0.0,19.06451612903226,15.845161290322581,31,2025-01-01
Mali,2025,2,27.57857142857143,33.2,0.0,20.5,16.785714285714285,28,2025-02-01
Mali,2025,3,31.335483870967742,35.3,0.0,35.12903225806452,12.703225806451613,31,2025-03-01
Mali,2025,4,30.64,34.3,0.01,51.8,12.346666666666666,30,2025-04-01
Mali,2025,5,28.29032258064516,31.4,0.01,71.29032258064517,14.503225806451614,31,2025-05-01
Mali,2025,6,26.603333333333335,31.2,0.01,77.86666666666666,13.360000000000001,30,2025-06-01
Mali,2025,7,25.458064516129035,28.2,6.71,87.48387096774194,11.819354838709677,31,2025-07-01
Mali,2025,8,24.24516129032258,26.4,6.41,96.19354838709677,9.54516129032258,31,2025-08-01
Mali,2025,9,24.014285714285712,26.4,4.3,97.92857142857143,6.696428571428571,28,2025-09-01
Malta,2024,5,26.235294117647058,31.0,0.13,49.64705882352941,16.33529411764706,17,2024-05-01
Malta,2024,6,28.603333333333335,35.2,0.0,54.63333333333333,16.586666666666666,30,2024-06-01
Malta,2024,7,30.93448275862069,36.3,0.0,52.44827586206897,15.744827586206895,29,2024-07-01
Malta,2024,8,30.938709677419357,36.0,0.01,57.54838709677419,13.958064516129031,31,2024-08-01
Malta,2024,9,27.996666666666666,33.2,0.77,62.4,20.30666666666667,30,2024-09-01
Malta,2024,10,24.625806451612902,29.4,0.03,66.29032258064517,17.51290322580645,31,2024-10-01
Malta,2024,11,20.543333333333333,23.3,6.12,69.6,17.75,30,2024-11-01
Malta,2024,12,16.551612903225806,21.0,1.36,66.90322580645162,27.274193548387096,31,2024-12-01
Malta,2025,1,16.96451612903226,19.4,2.39,71.74193548387096,24.925806451612903,31,2025-01-01
Malta,2025,2,15.710714285714285,18.3,1.1300000000000001,75.21428571428571,21.035714285714285,28,2025-02-01
Malta,2025,3,17.483870967741936,24.4,3.1100000000000003,75.03225806451613,25.570967741935487,31,2025-03-01
Malta,2025,4,18.540000000000003,22.3,0.52,70.33333333333333,21.566666666666666,30,2025-04-01
Malta,2025,5,23.364516129032257,27.0,0.9099999999999999,60.25806451612903,18.616129032258065,31,2025-05-01
Malta,2025,6,28.98,32.2,0.0,50.833333333333336,10.926666666666668,30,2025-06-01
Malta,2025,7,30.690322580645162,36.1,0.04,53.58064516129032,17.44516129032258,31,2025-07-01
Malta,2025,8,28.612903225806452,31.3,0.01,64.64516129032258,13.725806451612904,31,2025-08-01
Malta,2025,9,26.87857142857143,28.3,1.8900000000000001,69.89285714285714,13.410714285714286,28,2025-09-01
Malásia,2024,7,24.3,24.3,1.55,93.0,6.5,1,2024-07-01
Marrocos,2024,7,40.3,40.3,0.0,14.0,16.9,1,2024-07-01
Marshall Islands,2024,5,28.35,29.0,7.48,82.0,16.625,16,2024-05-01
Marshall Islands,2024,6,28.296666666666667,29.3,10.06,81.26666666666667,11.613333333333333,30,2024-06-01
Marshall Islands,2024,7,28.42413793103448,29.4,13.760000000000002,79.82758620689656,16.755172413793105,29,2024-07-01
Marshall Islands,2024,8,28.364516129032257,29.4,9.3,79.03225806451613,12.761290322580646,31,2024-08-01
Marshall Islands,2024,9,28.496774193548386,29.4,17.44,80.25806451612904,10.196774193548388,31,2024-09-01
Marshall Islands,2024,10,28.58709677419355,29.3,7.44,79.83870967741936,15.219354838709679,31,2024-10-01
Marshall Islands,2024,11,28.146666666666665,29.4,11.38,82.86666666666666,20.243333333333332,30,2024-11-01
Marshall Islands,2024,12,28.0,29.4,7.890000000000001,82.41935483870968,34.690322580645166,31,2024-12-01
Marshall Islands,2025,1,28.038709677419355,29.4,3.6100000000000003,78.7741935483871,34.480645161290326,31,2025-01-01
Marshall Islands,2025,2,27.557142857142857,28.4,3.29,81.5,30.32857142857143,28,2025-02-01
Marshall Islands,2025,3,28.141935483870967,30.1,3.93,80.90322580645162,32.21290322580645,31,2025-03-01
Marshall Islands,2025,4,27.833333333333332,29.3,3.62,82.66666666666667,29.953333333333333,30,2025-04-01
Marshall Islands,2025,5,28.187096774193545,29.4,3.37,82.54838709677419,27.06451612903226,31,2025-05-01
Marshall Islands,2025,6,28.09333333333333,29.3,4.57,81.46666666666667,25.953333333333333,30,2025-06-01
Marshall Islands,2025,7,27.616129032258065,29.3,16.8,84.41935483870968,23.46451612903226,31,2025-07-01
Marshall Islands,2025,8,28.17096774193548,29.3,10.12,81.93548387096774,18.612903225806452,31,2025-08-01
Marshall Islands,2025,9,28.27857142857143,29.4,8.07,80.32142857142857,15.953571428571427,28,2025-09-01
Mauritania,2024,5,25.876470588235293,31.4,0.0,52.705882352941174,23.41764705882353,17,2024-05-01
Mauritania,2024,6,27.44,36.3,0.0,55.166666666666664,21.279999999999998,30,2024-06-01
Mauritania,2024,7,26.20344827586207,29.3,0.0,72.3103448275862,21.110344827586207,29,2024-07-01
Mauritania,2024,8,28.02258064516129,35.3,0.36000000000000004,70.3225806451613,19.174193548387095,31,2024-08-01
Mauritania,2024,9,28.063333333333333,31.2,0.95,62.56666666666667,16.856666666666666,30,2024-09-01
Mauritania,2024,10,27.29032258064516,30.6,0.0,55.32258064516129,17.08709677419355,31,2024-10-01
Mauritania,2024,11,24.93,28.1,0.0,37.86666666666667,18.583333333333332,30,2024-11-01
Mauritania,2024,12,22.858064516129033,27.7,0.07,31.967741935483872,23.167741935483868,31,2024-12-01
Mauritania,2025,1,20.09032258064516,26.4,0.0,30.0,25.92258064516129,31,2025-01-01
Mauritania,2025,2,20.57857142857143,23.0,0.0,32.07142857142857,25.400000000000002,28,2025-02-01
Mauritania,2025,3,19.361290322580647,23.1,0.0,56.32258064516129,23.032258064516128,31,2025-03-01
Mauritania,2025,4,22.296666666666667,27.6,0.0,54.3,21.959999999999997,30,2025-04-01
Mauritania,2025,5,23.051612903225806,29.3,0.0,56.38709677419355,21.219354838709677,31,2025-05-01
Mauritania,2025,6,23.709999999999997,29.6,0.0,68.0,20.59,30,2025-06-01
Mauritania,2025,7,24.05483870967742,25.3,0.8300000000000001,80.38709677419355,20.41290322580645,31,2025-07-01
Mauritania,2025,8,25.925806451612903,28.3,0.65,80.61290322580645,16.970967741935485,31,2025-08-01
Mauritania,2025,9,27.089285714285715,30.8,0.39,74.25,19.075,28,2025-09-01
Mauritius,2024,5,23.823529411764707,25.0,0.88,79.88235294117646,16.241176470588233,17,2024-05-01
Mauritius,2024,6,23.39333333333333,25.4,2.55,73.7,19.523333333333333,30,2024-06-01
Mauritius,2024,7,23.23793103448276,25.3,1.09,64.0,15.993103448275862,29,2024-07-01
Mauritius,2024,8,22.358064516129033,23.9,0.75,61.483870967741936,23.0258064516129,31,2024-08-01
Mauritius,2024,9,24.696666666666665,27.2,1.02,63.5,21.48,30,2024-09-01
Mauritius,2024,10,25.5,28.2,2.04,67.6774193548387,18.94516129032258,31,2024-10-01
Mauritius,2024,11,27.743333333333332,29.4,0.81,66.33333333333333,19.466666666666665,30,2024-11-01
Mauritius,2024,12,28.741935483870968,31.1,3.81,62.54838709677419,19.080645161290324,31,2024-12-01
Mauritius,2025,1,30.461290322580645,32.4,3.33,63.74193548387097,18.461290322580645,31,2025-01-01
Mauritius,2025,2,30.75357142857143,32.3,10.780000000000001,71.14285714285714,16.092857142857145,28,2025-02-01
Mauritius,2025,3,30.503225806451614,33.2,10.35,69.2258064516129,16.206451612903226,31,2025-03-01
Mauritius,2025,4,29.07,31.3,6.44,73.93333333333334,17.473333333333336,30,2025-04-01
Mauritius,2025,5,27.103225806451615,29.4,2.62,71.29032258064517,22.23225806451613,31,2025-05-01
Mauritius,2025,6,25.466666666666665,27.3,1.67,64.1,22.886666666666667,30,2025-06-01
Mauritius,2025,7,23.948387096774194,26.4,0.77,67.7741935483871,24.4,31,2025-07-01
Mauritius,2025,8,23.98709677419355,25.3,1.18,67.87096774193549,22.05806451612903,31,2025-08-01
Mauritius,2025,9,24.635714285714283,26.4,1.59,68.03571428571429,21.439285714285713,28,2025-09-01
Mexico,2024,5,19.75294117647059,23.0,0.05,53.8235294117647,6.652941176470588,17,2024-05-01
Mexico,2024,6,17.716666666666665,22.0,4.54,62.93333333333333,8.19,30,2024-06-01
Mexico,2024,7,14.810714285714285,18.1,9.77,85.17857142857143,6.685714285714285,28,2024-07-01
Mexico,2024,8,14.77741935483871,17.1,2.07,85.09677419354838,5.487096774193549,31,2024-08-01
Mexico,2024,9,15.583333333333334,17.4,5.5,86.8,6.203333333333333,30,2024-09-01
Mexico,2024,10,12.003333333333334,14.4,0.0,85.93333333333334,6.680000000000001,30,2024-10-01
Mexico,2024,11,12.33448275862069,16.5,0.0,68.82758620689656,4.724137931034483,29,2024-11-01
Mexico,2024,12,10.393548387096773,14.3,0.0,74.96774193548387,5.790322580645161,31,2024-12-01
Mexico,2025,1,10.946666666666665,14.3,0.0,70.8,5.6,30,2025-01-01
Mexico,2025,2,12.292857142857143,17.2,0.0,63.142857142857146,4.942857142857143,28,2025-02-01
Mexico,2025,3,14.548387096774194,16.4,0.0,51.16129032258065,4.970967741935484,31,2025-03-01
Mexico,2025,4,15.453333333333335,20.2,0.0,44.5,6.45,30,2025-04-01
Mexico,2025,5,17.546666666666667,21.3,0.0,60.36666666666667,5.663333333333333,30,2025-05-01
Mexico,2025,6,15.629999999999999,19.1,0.0,83.3,5.236666666666666,30,2025-06-01
Mexico,2025,7,14.770967741935483,17.2,0.0,85.0,4.693548387096774,31,2025-07-01
Mexico,2025,8,15.59032258064516,17.3,1.83,78.03225806451613,4.658064516129032,31,2025-08-01
Mexico,2025,9,15.914285714285715,19.2,0.0,80.14285714285714,5.121428571428572,28,2025-09-01
Mexique,2024,7,27.4,27.4,0.0,72.0,15.1,1,2024-07-01
Micronesia,2024,5,27.375,29.0,11.12,86.75,11.04375,16,2024-05-01
Micronesia,2024,6,27.151724137931033,29.3,19.330000000000002,89.06896551724138,8.055172413793104,29,2024-06-01
Micronesia,2024,7,27.23,29.4,22.03,86.2,8.823333333333332,30,2024-07-01
Micronesia,2024,8,27.238709677419354,29.1,3.12,84.35483870967742,7.329032258064516,31,2024-08-01
Micronesia,2024,9,26.616666666666667,29.1,13.91,90.66666666666667,9.463333333333333,30,2024-09-01
Micronesia,2024,10,28.1,29.7,13.45,82.70967741935483,13.2,31,2024-10-01
Micronesia,2024,11,27.94333333333333,29.5,12.1,84.3,20.353333333333335,30,2024-11-01
Micronesia,2024,12,27.761290322580646,29.3,12.700000000000001,84.41935483870968,31.206451612903226,31,2024-12-01
Micronesia,2025,1,28.02258064516129,29.2,4.62,81.45161290322581,33.3,31,2025-01-01
Micronesia,2025,2,27.646428571428572,29.1,9.48,84.57142857142857,31.196428571428573,28,2025-02-01
Micronesia,2025,3,28.09032258064516,29.3,8.200000000000001,81.41935483870968,34.061290322580646,31,2025-03-01
Micronesia,2025,4,28.44,30.3,9.989999999999998,82.16666666666667,29.23,30,2025-04-01
Micronesia,2025,5,28.27741935483871,29.4,8.15,84.51612903225806,25.983870967741936,31,2025-05-01
Micronesia,2025,6,28.386666666666667,30.1,7.49,82.76666666666667,23.176666666666666,30,2025-06-01
Micronesia,2025,7,27.919354838709676,30.3,14.12,85.90322580645162,18.44516129032258,31,2025-07-01
Micronesia,2025,8,27.938709677419357,30.3,11.76,83.83870967741936,15.461290322580645,31,2025-08-01
Micronesia,2025,9,28.75357142857143,32.1,6.79,81.53571428571429,12.803571428571429,28,2025-09-01
Monaco,2024,5,20.88235294117647,26.0,1.04,69.76470588235294,17.13529411764706,17,2024-05-01
Monaco,2024,6,23.579310344827583,27.4,1.3,69.89655172413794,18.25862068965517,29,2024-06-01
Monaco,2024,7,26.914285714285715,29.2,0.53,71.89285714285714,11.353571428571428,28,2024-07-01
Monaco,2024,8,28.55483870967742,31.0,2.66,65.19354838709677,11.51290322580645,31,2024-08-01
Monaco,2024,9,23.77,31.0,8.52,59.166666666666664,14.71,30,2024-09-01
Monaco,2024,10,19.561290322580643,23.2,16.45,71.3225806451613,7.690322580645161,31,2024-10-01
Monaco,2024,11,14.08,19.3,0.74,60.96666666666667,6.98,30,2024-11-01
Monaco,2024,12,11.558064516129033,14.4,1.05,47.87096774193548,5.206451612903226,31,2024-12-01
Monaco,2025,1,11.429032258064517,15.1,3.94,62.45161290322581,9.283870967741937,31,2025-01-01
Monaco,2025,2,12.728571428571428,14.4,1.09,62.892857142857146,6.960714285714286,28,2025-02-01
Monaco,2025,3,14.48709677419355,19.1,1.42,60.903225806451616,11.345161290322581,31,2025-03-01
Monaco,2025,4,16.81,20.3,4.1,69.46666666666667,10.106666666666666,30,2025-04-01
Monaco,2025,5,19.825806451612905,23.4,1.26,68.58064516129032,10.46774193548387,31,2025-05-01
Monaco,2025,6,26.006666666666668,32.0,0.41000000000000003,70.53333333333333,9.753333333333334,30,2025-06-01
Monaco,2025,7,26.741935483870968,31.4,1.0699999999999998,58.935483870967744,11.629032258064516,31,2025-07-01
Monaco,2025,8,27.083870967741937,33.3,1.37,56.064516129032256,9.019354838709678,31,2025-08-01
Monaco,2025,9,21.599999999999998,26.4,0.2,57.714285714285715,6.996428571428572,28,2025-09-01
Mongolia,2024,5,13.058823529411764,27.0,0.44000000000000006,51.11764705882353,10.205882352941176,17,2024-05-01
Mongolia,2024,6,15.323333333333332,25.1,7.960000000000001,58.3,10.986666666666668,30,2024-06-01
Mongolia,2024,7,20.224999999999998,27.2,1.1600000000000001,60.57142857142857,10.657142857142857,28,2024-07-01
Mongolia,2024,8,16.748387096774195,25.3,6.65,75.3225806451613,9.361290322580645,31,2024-08-01
Mongolia,2024,9,12.803333333333335,23.1,0.54,50.43333333333333,9.646666666666668,30,2024-09-01
Mongolia,2024,10,-0.7806451612903227,16.2,0.30000000000000004,63.225806451612904,8.958064516129031,31,2024-10-01
Mongolia,2024,11,-8.426666666666666,-0.1,0.4,63.8,8.770000000000001,30,2024-11-01
Mongolia,2024,12,-19.55483870967742,-13.9,0.25,81.41935483870968,5.370967741935484,31,2024-12-01
Mongolia,2025,1,-18.483870967741936,-10.6,0.19,71.29032258064517,5.951612903225806,31,2025-01-01
Mongolia,2025,2,-12.532142857142857,4.1,0.08,54.75,6.035714285714286,28,2025-02-01
Mongolia,2025,3,1.7032258064516128,17.2,0.43,35.87096774193548,7.877419354838709,31,2025-03-01
Mongolia,2025,4,11.406666666666666,25.2,0.04,21.9,8.793333333333333,30,2025-04-01
Mongolia,2025,5,16.33225806451613,29.3,0.18,23.451612903225808,8.312903225806451,31,2025-05-01
Mongolia,2025,6,23.993333333333332,34.3,1.25,26.5,7.623333333333333,30,2025-06-01
Mongolia,2025,7,25.58,33.0,1.7,33.03333333333333,5.963333333333334,30,2025-07-01
Mongolia,2025,8,21.990322580645163,29.3,3.04,40.12903225806452,6.783870967741936,31,2025-08-01
Mongolia,2025,9,15.842857142857143,25.2,0.75,41.67857142857143,7.553571428571429,28,2025-09-01
Montenegro,2024,5,23.352941176470587,26.0,4.66,66.6470588235294,7.635294117647059,17,2024-05-01
Montenegro,2024,6,30.582758620689653,38.2,3.01,45.0,9.162068965517241,29,2024-06-01
Montenegro,2024,7,34.275862068965516,40.2,1.6300000000000001,33.241379310344826,10.10344827586207,29,2024-07-01
Montenegro,2024,8,34.91935483870968,39.3,0.73,30.580645161290324,11.209677419354838,31,2024-08-01
Montenegro,2024,9,25.773333333333333,35.1,5.71,49.733333333333334,8.1,30,2024-09-01
Montenegro,2024,10,19.916129032258063,23.2,6.87,67.64516129032258,5.019354838709678,31,2024-10-01
Montenegro,2024,11,12.41,19.3,6.279999999999999,61.233333333333334,7.136666666666667,30,2024-11-01
Montenegro,2024,12,9.748387096774193,13.1,30.33,68.83870967741936,6.948387096774193,31,2024-12-01
Montenegro,2025,1,10.01290322580645,17.4,2.95,72.93548387096774,6.187096774193549,31,2025-01-01
Montenegro,2025,2,9.87142857142857,13.3,2.48,60.57142857142857,5.228571428571429,28,2025-02-01
Montenegro,2025,3,14.32258064516129,20.2,10.89,61.61290322580645,6.670967741935484,31,2025-03-01
Montenegro,2025,4,17.333333333333332,23.4,2.65,55.5,7.1066666666666665,30,2025-04-01
Montenegro,2025,5,20.72258064516129,25.4,3.33,53.516129032258064,7.829032258064516,31,2025-05-01
Montenegro,2025,6,29.759999999999998,33.2,0.02,34.7,7.426666666666666,30,2025-06-01
Montenegro,2025,7,30.69677419354839,36.1,1.17,36.193548387096776,9.30967741935484,31,2025-07-01
Montenegro,2025,8,29.206451612903226,35.3,1.73,37.83870967741935,6.387096774193548,31,2025-08-01
Montenegro,2025,9,24.425,28.3,1.88,55.32142857142857,5.3500000000000005,28,2025-09-01
Morocco,2024,5,21.9375,26.0,0.0,62.8125,16.2375,16,2024-05-01
Morocco,2024,6,23.65,28.4,0.02,64.1,17.296666666666667,30,2024-06-01
Morocco,2024,7,25.525000000000002,32.1,0.0,67.0,15.228571428571428,28,2024-07-01
Morocco,2024,8,26.5,35.1,0.0,66.16129032258064,14.780645161290321,31,2024-08-01
Morocco,2024,9,24.529999999999998,27.4,0.16,67.73333333333333,12.423333333333334,30,2024-09-01
Morocco,2024,10,21.73225806451613,25.3,1.36,77.7741935483871,12.399999999999999,31,2024-10-01
Morocco,2024,11,20.436666666666667,27.2,0.88,66.76666666666667,9.44,30,2024-11-01
Morocco,2024,12,17.345161290322583,24.2,0.7,65.29032258064517,9.596774193548388,31,2024-12-01
Morocco,2025,1,15.96774193548387,20.3,1.5999999999999999,66.29032258064517,13.596774193548388,31,2025-01-01
Morocco,2025,2,16.021428571428572,22.3,2.04,75.39285714285714,12.485714285714286,28,2025-02-01
Morocco,2025,3,15.974193548387097,19.3,11.47,81.80645161290323,19.716129032258067,31,2025-03-01
Morocco,2025,4,18.209999999999997,22.3,0.33,82.13333333333334,13.713333333333333,30,2025-04-01
Morocco,2025,5,20.661290322580644,31.3,0.060000000000000005,73.38709677419355,12.548387096774194,31,2025-05-01
Morocco,2025,6,24.35,35.2,0.01,69.76666666666667,12.436666666666667,30,2025-06-01
Morocco,2025,7,23.89677419354839,30.1,0.01,78.96774193548387,9.390322580645162,31,2025-07-01
Morocco,2025,8,23.4741935483871,29.2,0.01,86.87096774193549,9.52258064516129,31,2025-08-01
Morocco,2025,9,20.26071428571429,28.3,0.05,95.85714285714286,8.507142857142856,28,2025-09-01
Mozambique,2024,5,26.33529411764706,31.0,0.02,55.05882352941177,13.194117647058823,17,2024-05-01
Mozambique,2024,6,24.68,30.0,0.33,53.666666666666664,14.893333333333334,30,2024-06-01
Mozambique,2024,7,26.56896551724138,33.1,0.04,38.48275862068966,15.620689655172415,29,2024-07-01
Mozambique,2024,8,26.5,36.4,0.71,46.70967741935484,20.177419354838708,31,2024-08-01
Mozambique,2024,9,25.736666666666668,37.3,1.42,55.3,19.483333333333334,30,2024-09-01
Mozambique,2024,10,26.0258064516129,33.0,0.59,55.70967741935484,14.887096774193548,31,2024-10-01
Mozambique,2024,11,27.6,33.4,0.30000000000000004,61.43333333333333,11.936666666666667,30,2024-11-01
Mozambique,2024,12,31.161290322580644,37.0,0.15,56.193548387096776,16.31290322580645,31,2024-12-01
Mozambique,2025,1,30.81935483870968,36.3,1.6300000000000001,62.12903225806452,15.638709677419355,31,2025-01-01
Mozambique,2025,2,29.810714285714287,32.9,6.74,66.46428571428571,16.053571428571427,28,2025-02-01
Mozambique,2025,3,28.780645161290323,32.3,1.34,65.61290322580645,11.135483870967741,31,2025-03-01
Mozambique,2025,4,26.36,33.3,1.67,66.13333333333334,12.183333333333334,30,2025-04-01
Mozambique,2025,5,24.287096774193547,28.2,0.01,60.67741935483871,11.412903225806453,31,2025-05-01
Mozambique,2025,6,22.290000000000003,25.3,0.06,59.13333333333333,14.303333333333335,30,2025-06-01
Mozambique,2025,7,21.96451612903226,26.5,0.22,55.935483870967744,13.838709677419354,31,2025-07-01
Mozambique,2025,8,22.403225806451612,25.2,1.17,66.6774193548387,12.251612903225807,31,2025-08-01
Mozambique,2025,9,23.835714285714285,30.0,0.21,67.39285714285714,13.642857142857142,28,2025-09-01
Myanmar,2024,5,28.876470588235293,37.5,13.59,79.58823529411765,14.594117647058823,17,2024-05-01
Myanmar,2024,6,27.39333333333333,29.1,12.12,90.66666666666667,6.760000000000001,30,2024-06-01
Myanmar,2024,7,26.855172413793102,29.4,18.07,92.06896551724138,8.951724137931036,29,2024-07-01
Myanmar,2024,8,27.219354838709677,29.4,28.54,88.3225806451613,8.47741935483871,31,2024-08-01
Myanmar,2024,9,28.566666666666666,34.0,23.28,88.93333333333334,9.09,30,2024-09-01
Myanmar,2024,10,29.748387096774195,33.4,13.21,77.6774193548387,8.329032258064515,31,2024-10-01
Myanmar,2024,11,30.34333333333333,34.2,12.08,68.56666666666666,9.206666666666667,30,2024-11-01
Myanmar,2024,12,29.874193548387098,33.0,0.22,61.193548387096776,7.580645161290323,31,2024-12-01
Myanmar,2025,1,30.98709677419355,32.4,0.0,58.483870967741936,8.358064516129033,31,2025-01-01
Myanmar,2025,2,33.36785714285714,36.3,0.0,56.32142857142857,12.289285714285715,28,2025-02-01
Myanmar,2025,3,36.012903225806454,38.1,0.0,50.38709677419355,17.870967741935484,31,2025-03-01
Myanmar,2025,4,33.89,38.4,2.17,59.46666666666667,19.4,30,2025-04-01
Myanmar,2025,5,31.85483870967742,37.3,10.31,73.45161290322581,16.425806451612903,31,2025-05-01
Myanmar,2025,6,30.086666666666666,33.4,30.44,78.8,14.996666666666668,30,2025-06-01
Myanmar,2025,7,29.032258064516128,32.3,53.379999999999995,84.35483870967742,16.738709677419354,31,2025-07-01
Myanmar,2025,8,29.983870967741936,33.0,27.42,79.41935483870968,13.358064516129033,31,2025-08-01
Myanmar,2025,9,29.728571428571428,33.3,17.27,82.28571428571429,12.049999999999999,28,2025-09-01
Namibia,2024,5,24.470588235294116,26.0,0.0,20.529411764705884,14.51764705882353,17,2024-05-01
Namibia,2024,6,20.803448275862067,25.4,0.0,19.896551724137932,16.69655172413793,29,2024-06-01
Namibia,2024,7,22.348275862068967,26.2,0.0,8.379310344827585,19.675862068965518,29,2024-07-01
Namibia,2024,8,25.980645161290322,27.4,0.0,8.67741935483871,20.193548387096776,31,2024-08-01
